Frequency	Magnitude	Phase
955.6389	16.7971	-676.9968
955.7951	16.7158	-679.8177
955.9513	14.6140	-681.5210
956.1075	15.7465	-676.7700
956.2637	16.2902	-675.0509
956.4199	16.1681	-676.6485
956.5761	14.8200	-671.8276
956.7323	14.8148	-675.3427
956.8885	14.8735	-675.0462
957.0447	16.4415	-679.2940
957.2009	16.1682	-672.9108
957.3571	16.1799	-680.6118
957.5133	15.3430	-679.4051
957.6695	16.6445	-678.5562
957.8257	16.1191	-682.4833
957.9819	15.5899	-675.6258
958.1381	14.0457	-684.2764
958.2943	16.6817	-675.1997
958.4505	13.6772	-678.5551
958.6067	15.2449	-678.0055
958.7629	14.6776	-677.9357
958.9191	17.0815	-680.0053
959.0753	13.1784	-681.2223
959.2315	13.1889	-680.1010
959.3877	16.6606	-680.9360
959.5439	14.9135	-677.2574
959.7001	14.7937	-683.2624
959.8563	15.5338	-678.5802
960.0125	15.3125	-682.4290
960.1687	12.5376	-682.3634
960.3249	15.2736	-670.5927
960.4811	13.2492	-681.1869
960.6373	15.1031	-680.5127
960.7935	15.1272	-675.5140
960.9497	13.0624	-682.9365
961.1059	15.5854	-683.2970
961.2621	17.4629	-672.9361
961.4183	14.8987	-684.3124
961.5745	14.1577	-691.7334
961.7307	14.8083	-677.1830
961.8869	14.1793	-674.7915
962.0431	17.1097	-679.9468
962.1993	14.2086	-680.8233
962.3555	15.1336	-677.5846
962.5117	16.8839	-687.1037
962.6679	14.6850	-680.4810
962.8241	17.0532	-686.3338
962.9803	12.8445	-682.9018
963.1365	12.2869	-683.4250
963.2927	14.0415	-682.8814
963.4489	13.6310	-678.0381
963.6051	15.1310	-682.0818
963.7613	12.2976	-675.2392
963.9175	15.8387	-680.8229
964.0737	14.1865	-687.0499
964.2299	11.6522	-678.9608
964.3861	13.7365	-682.0572
964.5423	15.5154	-685.2592
964.6985	14.2345	-686.2486
964.8547	14.0033	-682.4326
965.0109	12.9738	-684.3352
965.1671	16.1334	-683.7075
965.3233	15.2903	-672.7737
965.4795	14.3691	-690.6033
965.6357	12.2071	-684.4805
965.7919	12.8498	-680.7051
965.9481	10.7613	-681.5556
966.1043	11.6171	-680.9150
966.2605	13.2790	-684.7265
966.4167	13.4581	-683.6079
966.5729	13.7917	-679.5488
966.7291	11.2659	-680.8633
966.8853	14.3222	-685.3469
967.0415	15.0500	-674.0538
967.1978	14.1114	-682.0261
967.3540	11.8835	-687.7382
967.5102	12.5521	-681.6299
967.6664	10.6664	-684.3277
967.8226	12.9387	-689.6652
967.9788	12.2856	-686.2277
968.1350	12.3627	-684.2176
968.2912	13.8842	-689.6779
968.4474	11.6668	-683.0544
968.6036	13.6309	-693.5303
968.7598	13.4562	-684.4736
968.9160	14.2035	-684.4508
969.0722	11.0880	-690.3337
969.2284	12.4842	-688.2694
969.3846	12.5977	-681.9902
969.5408	12.8289	-687.3895
969.6970	12.3549	-685.4642
969.8532	13.5233	-681.9112
970.0094	12.7716	-683.6658
970.1656	14.3471	-688.5304
970.3218	12.0484	-686.7600
970.4780	11.7772	-686.8976
970.6342	12.3344	-685.4825
970.7904	10.9834	-676.2647
970.9466	11.6186	-687.4087
971.1028	11.8218	-684.6536
971.2590	13.1165	-690.9039
971.4152	13.5310	-683.5261
971.5714	12.2181	-685.9461
971.7276	12.3395	-687.8527
971.8838	11.2889	-685.4455
972.0400	11.5942	-686.2134
972.1962	12.2563	-685.9888
972.3524	11.3817	-686.7646
972.5086	10.6940	-682.5511
972.6648	12.0069	-681.6327
972.8210	13.4560	-682.7733
972.9772	9.8642	-684.4964
973.1334	12.9911	-685.9770
973.2896	11.0236	-685.0013
973.4458	13.1354	-681.2684
973.6020	10.8429	-684.8784
973.7582	11.8470	-682.3004
973.9144	10.9284	-687.4128
974.0706	9.1856	-696.2616
974.2268	9.9192	-687.3837
974.3830	10.6763	-687.2429
974.5392	14.4248	-683.2613
974.6954	11.1558	-690.2987
974.8516	9.6779	-682.5230
975.0078	10.4245	-682.7209
975.1640	11.1072	-685.5120
975.3202	11.6230	-691.3212
975.4764	11.7349	-682.6653
975.6326	10.8938	-685.6525
975.7888	11.4662	-685.5555
975.9450	9.6588	-692.4074
976.1012	10.4668	-689.0791
976.2574	11.4842	-687.2925
976.4136	10.6132	-690.7970
976.5698	10.2529	-688.1444
976.7260	11.4133	-689.5118
976.8822	10.3162	-680.1772
977.0384	11.9639	-687.3231
977.1946	10.2858	-691.3318
977.3508	11.4420	-690.7700
977.5070	12.8243	-691.0924
977.6632	10.7010	-694.7265
977.8194	10.2435	-687.8566
977.9756	10.0644	-684.1055
978.1318	10.7501	-685.1251
978.2880	12.2718	-692.3456
978.4442	10.6055	-691.6180
978.6004	11.4069	-686.8280
978.7566	10.2724	-696.7690
978.9128	10.4922	-697.9928
979.0690	11.7010	-688.4309
979.2252	11.3238	-683.5092
979.3814	10.1496	-680.8753
979.5376	10.8378	-687.4735
979.6938	12.3560	-681.7882
979.8500	9.0535	-684.6237
980.0062	13.4159	-689.8762
980.1624	11.6809	-687.3052
980.3187	10.1061	-695.7989
980.4749	9.8241	-686.3936
980.6311	10.7888	-693.4504
980.7873	8.3575	-696.6632
980.9435	8.4294	-686.0272
981.0997	12.2023	-695.7288
981.2559	11.4854	-687.2242
981.4121	8.6619	-686.2838
981.5683	10.9909	-694.7805
981.7245	11.8818	-690.8112
981.8807	10.4219	-682.9653
982.0369	11.2376	-691.2360
982.1931	10.8700	-697.8458
982.3493	8.4458	-694.1595
982.5055	10.0108	-691.5562
982.6617	10.7484	-688.5763
982.8179	11.4285	-690.4945
982.9741	10.2142	-694.6287
983.1303	10.4195	-699.6033
983.2865	8.7390	-694.5208
983.4427	10.9678	-692.0666
983.5989	9.6061	-691.8017
983.7551	10.0939	-692.7853
983.9113	9.8767	-684.7689
984.0675	12.4969	-688.1851
984.2237	8.8275	-687.7480
984.3799	10.5792	-694.4476
984.5361	9.9754	-687.7959
984.6923	9.8530	-686.0510
984.8485	11.9253	-686.1041
985.0047	10.1505	-686.3357
985.1609	10.4840	-691.4742
985.3171	10.1432	-699.7340
985.4733	9.5795	-698.0514
985.6295	11.2803	-699.0153
985.7857	9.5350	-692.1334
985.9419	12.1238	-693.5251
986.0981	7.8338	-691.1433
986.2543	9.3299	-696.1075
986.4105	10.1270	-697.8981
986.5667	11.1610	-687.4336
986.7229	10.9974	-693.6215
986.8791	11.8550	-695.8685
987.0353	10.2211	-697.8137
987.1915	8.5888	-690.4191
987.3477	7.5973	-692.5011
987.5039	10.3100	-692.2430
987.6601	9.5806	-696.3243
987.8163	8.0974	-689.4833
987.9725	9.8130	-700.6833
988.1287	9.7067	-693.6676
988.2849	9.1625	-695.0162
988.4411	10.1089	-690.2987
988.5973	12.3809	-697.2171
988.7535	9.9323	-692.8875
988.9097	8.7545	-692.0416
989.0659	10.5970	-694.9970
989.2221	9.7968	-699.1158
989.3783	8.7595	-694.6051
989.5345	9.9773	-699.3624
989.6907	8.3935	-697.4169
989.8469	9.5629	-693.8477
990.0031	10.3143	-694.2801
990.1593	8.2627	-700.5801
990.3155	9.1944	-693.1981
990.4717	10.9312	-690.0348
990.6279	9.5520	-698.0785
990.7841	10.3417	-690.3757
990.9403	9.4624	-700.6514
991.0965	10.4092	-699.2662
991.2527	10.9662	-691.1858
991.4089	7.0650	-695.0637
991.5651	9.8256	-689.2633
991.7213	9.7458	-693.1902
991.8775	9.6983	-687.6598
992.0337	10.0416	-697.9715
992.1899	10.5507	-695.6211
992.3461	5.4523	-695.4386
992.5023	9.0616	-697.2307
992.6585	9.9803	-698.0983
992.8147	7.8661	-695.5790
992.9709	9.1971	-692.4203
993.1271	10.0505	-703.7203
993.2833	10.4093	-692.2013
993.4396	10.6611	-698.1254
993.5958	7.9293	-695.1123
993.7520	7.7271	-694.8066
993.9082	10.8665	-700.2447
994.0644	8.7815	-705.8827
994.2206	11.5920	-695.3760
994.3768	7.4460	-696.2425
994.5330	11.2244	-694.2846
994.6892	8.2635	-696.2860
994.8454	8.4409	-702.0446
995.0016	9.0532	-692.2619
995.1578	7.4398	-700.0975
995.3140	6.9990	-698.5600
995.4702	9.8593	-693.3141
995.6264	11.3161	-696.6255
995.7826	9.0620	-694.2911
995.9388	8.3364	-702.6501
996.0950	6.7623	-699.7450
996.2512	9.4824	-701.1827
996.4074	12.6626	-693.2723
996.5636	8.3450	-696.7041
996.7198	11.8330	-700.7128
996.8760	9.4913	-697.6521
997.0322	7.9469	-697.5480
997.1884	8.1791	-695.6117
997.3446	6.4677	-700.0701
997.5008	9.4141	-701.1035
997.6570	9.0143	-700.9092
997.8132	9.4344	-700.1542
997.9694	11.3367	-702.3260
998.1256	11.4272	-700.4277
998.2818	10.0306	-697.5212
998.4380	11.2549	-693.2606
998.5942	9.9719	-693.2799
998.7504	8.4825	-695.2875
998.9066	10.7579	-708.5737
999.0628	7.6613	-701.3808
999.2190	10.3452	-700.4861
999.3752	8.9557	-699.0501
999.5314	10.3211	-701.8771
999.6876	11.5173	-696.0239
999.8438	9.4142	-697.2095
1000.0000	8.0764	-696.3068
